#,Variable,Type,Label,Calculated,Source, Definition- From IPEDS glossary and Data Dictionary unless variable is calculated,New/Revised Variable,,,,,
914,Iptallgrp1,Num,ptallgrp1 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
915,Iptallgrp2,Num,ptallgrp2 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
916,Iptallgrp3,Num,ptallgrp3 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
917,Iptallgrp4,Num,ptallgrp4 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
918,Idependent1,Num,dependent1 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
919,Idependent2,Num,dependent2 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
920,Idependent3,Num,dependent3 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
921,Idependent4,Num,dependent4 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
922,Idependent5,Num,dependent5 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
923,Iindependent1,Num,independent1 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
924,Iindependent2,Num,independent2 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
925,Iindependent3,Num,independent3 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
926,Iindependent4,Num,independent4 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
927,Iindependent5,Num,independent5 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
928,Iapplcn,Num,applcn imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
929,Iapplcnm,Num,applcnm imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
930,Iapplcnw,Num,applcnw imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
931,Iadmssn,Num,admssn imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
932,Iadmssnm,Num,admssnm imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
933,Iadmssnw,Num,admssnw imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
934,Ienrlt,Num,enrlt imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
935,Ienrlm,Num,enrlm imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
936,Ienrlw,Num,enrlw imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
937,Iapplicantcount,Num,applicantcount imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
938,Iadmitcount,Num,admitcount imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
939,Ienrollftcount,Num,enrollftcount imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
940,Ienrollptcount,Num,enrollptcount imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
941,Iactnum,Num,actnum imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
942,Iactpct,Num,actpct imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
943,Iactcm25,Num,actcm25 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
944,Iactcm75,Num,actcm75 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
945,Iacten25,Num,acten25 imputation flag,Yes,,"Indicates if the data for this variable were imputed, reported, not reported and could not be imputed, or not eligible for imputation because the lag or lead year data are not available. ",,,,,,
